id,value
id_0,25.299500133076016
id_1,63.56258839236024
id_2,18.952346061572023
id_3,29.229597041198293
id_4,9.214905676718168
id_5,33.48522045115761
id_6,40.97117659424505
id_7,18.161101794114014
id_8,52.694825857672186
id_9,32.30226205217572
id_10,38.41577423298516
id_11,59.03340694373094
id_12,35.42023030162109
id_13,41.63617352918348
id_14,26.48398201061701
id_15,12.983110354616306
id_16,52.01798903098983
id_17,23.92275016127608
id_18,18.314301781206137
id_19,19.367859274230444
id_20,15.908256644475303
id_21,31.46880899357912
id_22,39.289728892092135
id_23,11.174737386440748
id_24,61.190179596869065
id_25,45.75816556400075
id_26,28.926400434958044
id_27,6.11638729346595
id_28,28.66969793203389
id_29,37.273529708649484
id_30,18.291833616168244
id_31,11.238413934180855
id_32,16.42307475898906
id_33,7.676142235854569
id_34,15.002458680667182
id_35,41.91489145358156
id_36,21.73243393210661
id_37,27.618814526785155
id_38,3.7864671983697105
id_39,59.61464969340428
id_40,48.08146704092705
id_41,20.25620479530677
id_42,52.590355696387164
id_43,19.183324083403264
id_44,45.26832543145032
id_45,48.57743329209937
id_46,57.32298228242636
id_47,41.60316935012788
id_48,55.63584974684993
id_49,39.757639042832984
id_50,30.765724646334856
id_51,23.640895638184638
id_52,38.889096206467244
id_53,23.212286806570024
id_54,37.26022407270003
id_55,38.665287786298684
id_56,25.564123445570214
id_57,22.097476312176603
id_58,35.46831314194663
id_59,31.773474440533043
id_60,13.28481958295024
id_61,21.755212299808036
id_62,32.394730702918196
id_63,53.662707905103005
id_64,51.039165114193466
id_65,26.02217669848683
id_66,38.169383567091415
id_67,53.20965165398699
id_68,29.012483485953613
id_69,40.285760549920774
id_70,64.53293439313015
id_71,55.603281364762786
id_72,41.822085942613086
id_73,14.091384803289262
id_74,13.840866394967001
id_75,36.185194772136555
id_76,62.909949114190646
id_77,2.5966889495025645
id_78,40.796413386771796
id_79,42.3501336219592
id_80,7.81457741737332
id_81,22.725150389816903
id_82,5.433475336959006
id_83,30.493308650497497
id_84,8.718335078779269
id_85,5.580165334776995
id_86,16.828405553717214
id_87,10.400178191519664
id_88,20.423518268427994
id_89,25.57859984860169
id_90,35.28027963905327
id_91,11.69434049966318
id_92,12.612041909252108
id_93,9.281015348574869
id_94,37.2807304847841
id_95,15.154000231190649
id_96,16.46098767901774
id_97,9.247300567032289
id_98,11.997585142158051
id_99,4.858168372890184
id_100,9.735731008257961
id_101,17.98581424059497
id_102,12.37205444746349
id_103,7.873868404846389
id_104,12.944560436920938
id_105,36.2618417360275
id_106,26.57397590824023
id_107,7.43088109377932
id_108,16.876715158127368
id_109,14.944640655075414
id_110,12.26340775043396
id_111,17.17829903644354
id_112,16.064178737527072
id_113,26.63948698307379
id_114,19.0361374322947
id_115,16.531809307461373
id_116,6.111176243580072
id_117,46.31237914039789
id_118,26.99635715448835
id_119,0.5245918917359973
id_120,-0.9545746638428783
id_121,9.413503004540745
id_122,12.748101133958555
id_123,12.998693231166111
id_124,7.760958845928237
id_125,24.889075011559573
id_126,20.736939208816
id_127,10.097356336578189
id_128,20.73854920097345
id_129,14.111627888414247
id_130,-0.28396349263793574
id_131,33.078931775486566
id_132,14.229319710548104
id_133,20.502566737348765
id_134,26.217678261978943
id_135,23.871015761047985
id_136,9.93417799190912
id_137,21.030450337129256
id_138,78.5528007097581
id_139,60.10819708240149
id_140,27.15092487530188
id_141,18.190961031805532
id_142,24.629314764283393
id_143,7.234263561521838
id_144,11.771660981497197
id_145,10.058938682331398
id_146,19.590495450601058
id_147,8.216422210321701
id_148,12.945124391944589
id_149,15.458351955535807
id_150,46.39180144539955
id_151,21.882606606097188
id_152,22.03315501932008
id_153,14.932266022133097
id_154,13.960293438518939
id_155,25.211922333935604
id_156,25.564477625206983
id_157,36.1357112455956
id_158,4.590095068631268
id_159,23.335762653263977
id_160,42.332070343421094
id_161,19.602617345860757
id_162,64.21925735332042
id_163,17.126673183724517
id_164,33.74660931982125
id_165,23.316696574172234
id_166,24.457040023084105
id_167,0.16045048264535228
id_168,66.68304886523075
id_169,14.983839450949873
id_170,15.898760593065562
id_171,68.52299432563917
id_172,20.39741371607056
id_173,1.7166181393176605
id_174,24.467594156831353
id_175,-0.44162063637176563
id_176,7.352648985222786
id_177,18.419716486747227
id_178,19.78403421817679
id_179,24.97789580740655
id_180,43.297428093638864
id_181,31.480361239430835
id_182,27.617615702478478
id_183,12.578919693394374
id_184,6.411488447648206
id_185,41.8874633187041
id_186,35.94286759262138
id_187,34.94940016231263
id_188,17.422873699975693
id_189,23.348080876617274
id_190,14.693190285163487
id_191,16.219416727341613
id_192,31.25472696037586
id_193,62.156666243895536
id_194,29.11945067154064
id_195,10.46340365464109
id_196,63.60469640337233
id_197,15.696791550204777
id_198,20.29714089620711
id_199,21.047095009881744
id_200,124.05001793541196
id_201,23.462637452549473
id_202,58.66941921942067
id_203,6.473191044540376
id_204,60.32846796537482
id_205,37.23932872489009
id_206,15.164046649386595
id_207,14.211314652122546
id_208,63.25612700929576
id_209,14.563467783232317
id_210,36.12660579455808
id_211,69.02766162036617
id_212,19.024047508837963
id_213,113.32586783547619
id_214,41.41866012802303
id_215,78.62092854544962
id_216,92.51105646178816
id_217,72.31223476177381
id_218,30.844600689699465
id_219,18.65314162248123
id_220,29.634034025704345
id_221,57.79478432933796
id_222,27.93013480271685
id_223,38.331093249428655
id_224,43.820598297620684
id_225,10.45316337038027
id_226,3.4068568479535357
id_227,80.47804625093192
id_228,31.271148777075464
id_229,0.953859919511343
id_230,41.11394897596144
id_231,16.404273473402135
id_232,21.99823389383352
id_233,8.206756648526975
id_234,14.265707056163205
id_235,25.406567020525006
id_236,13.780523428172572
id_237,2.5834251366915684
id_238,21.981816301221563
id_239,11.190058837055668
