id,value
id_0,25.323193277354335
id_1,63.52530040642916
id_2,18.908565164836663
id_3,29.19140703595896
id_4,9.212140416664813
id_5,33.5063944803611
id_6,40.97377572743823
id_7,18.179885347042365
id_8,52.67715944488782
id_9,32.311200103605074
id_10,38.443683762680685
id_11,59.008810949338226
id_12,35.41081616876426
id_13,41.6724413522579
id_14,26.436682671712372
id_15,12.978002656265312
id_16,51.99832490597017
id_17,23.94300572983693
id_18,18.299986865114818
id_19,19.350188669090667
id_20,15.888492133560636
id_21,31.429545202467768
id_22,39.256013178497106
id_23,11.17793501191543
id_24,61.219051675868634
id_25,45.769120977451884
id_26,28.98710097613967
id_27,6.10771002648139
id_28,28.638625672788603
id_29,37.30381219624099
id_30,18.314767190163163
id_31,11.242764632069035
id_32,16.44412185581459
id_33,7.6765897491350215
id_34,14.987035964469145
id_35,41.845782792001025
id_36,21.78972698088227
id_37,27.608951724789065
id_38,3.723397779067885
id_39,59.53473400769784
id_40,48.13066116103244
id_41,20.293037590112913
id_42,52.58143225676721
id_43,19.196156865507078
id_44,45.29792225659662
id_45,48.564162725476315
id_46,57.33846250054275
id_47,41.62491895801952
id_48,55.722286252864535
id_49,39.7930732492584
id_50,30.776081306382448
id_51,23.648791560467714
id_52,38.88082414863694
id_53,23.22678160706612
id_54,37.2683016601003
id_55,38.640495139513476
id_56,25.57380092458709
id_57,22.086808936006097
id_58,35.47354040806428
id_59,31.734899495833318
id_60,13.274287180215502
id_61,21.696394512719632
id_62,32.36032619116812
id_63,53.71008504945067
id_64,51.089177374073955
id_65,26.02395897907457
id_66,38.1692424667098
id_67,53.26122829783867
id_68,29.031236193443416
id_69,40.29616626996694
id_70,64.53845976314632
id_71,55.560310349888994
id_72,41.83052541033172
id_73,14.123739473585557
id_74,13.861603800682182
id_75,36.194913046070624
id_76,62.89467355802232
id_77,2.6143788800886303
id_78,40.74161689093177
id_79,42.35396448971147
id_80,7.7999701658853065
id_81,22.747772095422153
id_82,5.3992933555652565
id_83,30.43656231842116
id_84,8.687590124664132
id_85,5.577778149728458
id_86,16.827661003776893
id_87,10.369594067737927
id_88,20.467168452069053
id_89,25.56790711431537
id_90,35.29757020445764
id_91,11.69118165853188
id_92,12.561678198220902
id_93,9.26505166069862
id_94,37.327012169010345
id_95,15.133611369114295
id_96,16.461433426646295
id_97,9.240644026415351
id_98,11.999199815922314
id_99,4.874005382745255
id_100,9.718717089014142
id_101,17.978872274159812
id_102,12.393801844062507
id_103,7.855491887506604
id_104,12.95396709057862
id_105,36.284421385546786
id_106,26.58542322024272
id_107,7.428382785505601
id_108,16.87676633493287
id_109,14.926614154117866
id_110,12.252118746077732
id_111,17.178734692679743
id_112,16.087697635625563
id_113,26.63272217379039
id_114,18.977091970042395
id_115,16.526344226855283
id_116,6.09463552204423
id_117,46.40069933155027
id_118,26.986760272287338
id_119,0.5082340726956274
id_120,-0.9737226199616156
id_121,9.364653232906264
id_122,12.775785002581205
id_123,13.004135802780095
id_124,7.766541046055604
id_125,24.90373376111736
id_126,20.709991455463534
id_127,10.115229761979306
id_128,20.745433384735335
id_129,14.096754525456673
id_130,-0.3726674950965678
id_131,33.106415713960146
id_132,14.208373956136645
id_133,20.443062800389534
id_134,26.19717248556343
id_135,23.87541568516007
id_136,9.95091254165023
id_137,21.014035227307463
id_138,78.57262355801836
id_139,60.05388464872761
id_140,27.139175978137875
id_141,18.201821721180693
id_142,24.64964297776845
id_143,7.219541810552108
id_144,11.747635648107861
id_145,10.059274028370833
id_146,19.61515562317409
id_147,8.186332776320908
id_148,12.885205685461548
id_149,15.452294736538471
id_150,46.342061201971546
id_151,21.88301935989419
id_152,22.045993060076768
id_153,14.931328638147129
id_154,13.954806291450998
id_155,25.16677242090169
id_156,25.57851246578297
id_157,36.15667274445948
id_158,4.585678633473194
id_159,23.337481580287715
id_160,42.268990847188995
id_161,19.62566014021351
id_162,64.27687711864992
id_163,17.11860569824158
id_164,33.74343623507765
id_165,23.27901079259607
id_166,24.440429181209144
id_167,0.14043347520080113
id_168,66.67101438910304
id_169,14.961462414765043
id_170,15.910777450626314
id_171,68.53490170115725
id_172,20.386470619449295
id_173,1.702688961617689
id_174,24.451853983483385
id_175,-0.4943913014193364
id_176,7.3470475302895775
id_177,18.45207607354564
id_178,19.773099638373875
id_179,25.04040226860762
id_180,43.33419479604134
id_181,31.480247232543295
id_182,27.60038974994176
id_183,12.576264682772429
id_184,6.393998271176099
id_185,41.91331116603269
id_186,35.935066692528295
id_187,34.9740144922105
id_188,17.44952363500012
id_189,23.330902404742933
id_190,14.697005630864995
id_191,16.237565968792133
id_192,31.26758241358807
id_193,62.14124968253054
id_194,29.066322463447012
id_195,10.451425085995277
id_196,63.60282259852904
id_197,15.713873265895204
id_198,20.319980568134397
id_199,21.01573251040186
id_200,124.13307208844655
id_201,23.49056111279744
id_202,58.683582912758425
id_203,6.49499732085592
id_204,60.35114902700016
id_205,37.245620846092905
id_206,15.190150479784165
id_207,14.259239553195094
id_208,63.255556263582264
id_209,14.519854582743601
id_210,36.095195324134934
id_211,69.04799805845055
id_212,19.062165605539114
id_213,113.30685079938125
id_214,41.42537595228018
id_215,78.59598466444638
id_216,92.5030811958708
id_217,72.35004962799572
id_218,30.775183371466305
id_219,18.643053256910555
id_220,29.634474412386112
id_221,57.80285421349756
id_222,27.958611161786425
id_223,38.31367018280678
id_224,43.82253718925091
id_225,10.481956121658353
id_226,3.3806354781903525
id_227,80.49553376687467
id_228,31.267864711128183
id_229,0.9285739700294702
id_230,41.150667235869946
id_231,16.41160096649389
id_232,22.010827086831537
id_233,8.191216548214234
id_234,14.295556611994098
id_235,25.434182918913642
id_236,13.7635234757697
id_237,2.5673760548374447
id_238,22.007563649205167
id_239,11.159173584260282
