id,value
id_0,25.32610745120276
id_1,63.51525145586371
id_2,18.896888054768358
id_3,29.199515022117836
id_4,9.207688920393043
id_5,33.51912721071207
id_6,40.97787341262991
id_7,18.185739813845363
id_8,52.684517897430105
id_9,32.30614511830783
id_10,38.442188237801155
id_11,58.998258793228864
id_12,35.42465247288467
id_13,41.68032295905266
id_14,26.426910675257894
id_15,12.980885070674132
id_16,52.01287852440199
id_17,23.946533475776327
id_18,18.303774978657575
id_19,19.35195858564264
id_20,15.89627554475643
id_21,31.436335451074324
id_22,39.25182244153269
id_23,11.178214618799021
id_24,61.221254401884615
id_25,45.76804693889223
id_26,29.005504525781358
id_27,6.109105850323042
id_28,28.622205904084474
id_29,37.312982595681405
id_30,18.3180719892689
id_31,11.245570944716862
id_32,16.454661145712734
id_33,7.675719748581684
id_34,14.985189018659767
id_35,41.85149665179291
id_36,21.800742295303955
id_37,27.612506223616418
id_38,3.7182528723930526
id_39,59.53622690822247
id_40,48.135319374926596
id_41,20.289611231959363
id_42,52.5728446582167
id_43,19.195920738251843
id_44,45.30944055364276
id_45,48.54739544598491
id_46,57.33710228514915
id_47,41.62526759541807
id_48,55.72370167193676
id_49,39.79387376876229
id_50,30.769438803298904
id_51,23.653573319838166
id_52,38.855263092269304
id_53,23.221006022605025
id_54,37.27481423943323
id_55,38.644255618505326
id_56,25.578717240421692
id_57,22.08590040367173
id_58,35.47174022063248
id_59,31.735776833934853
id_60,13.279837329817688
id_61,21.683639519005574
id_62,32.36908570775227
id_63,53.71073999921881
id_64,51.09276685534919
id_65,26.01921478434585
id_66,38.16536867691175
id_67,53.26509448790556
id_68,29.023940545451662
id_69,40.30414682129051
id_70,64.53252753095408
id_71,55.561129798912425
id_72,41.82323727546326
id_73,14.121209769026615
id_74,13.855161099763302
id_75,36.19940095830208
id_76,62.89152617527733
id_77,2.618529477812801
id_78,40.73867956031965
id_79,42.3654262622395
id_80,7.790770053127889
id_81,22.76218708970635
id_82,5.385380114707037
id_83,30.425016683621543
id_84,8.692695232465878
id_85,5.582693772434614
id_86,16.836208573946834
id_87,10.354495549454606
id_88,20.46661841374516
id_89,25.57263491573691
id_90,35.29539119932181
id_91,11.690156177744152
id_92,12.57056562321845
id_93,9.253411963369148
id_94,37.324410920289175
id_95,15.130503948742412
id_96,16.46095230161985
id_97,9.224896585694648
id_98,12.010281855861606
id_99,4.875785812182995
id_100,9.699171625630324
id_101,17.978897738643195
id_102,12.39511469130143
id_103,7.8557108935596975
id_104,12.95588689466455
id_105,36.27783758805349
id_106,26.598197227563674
id_107,7.424445872622358
id_108,16.88937740478762
id_109,14.922794764057896
id_110,12.245867105838046
id_111,17.1856066629359
id_112,16.105503854472175
id_113,26.647777823966738
id_114,18.966194761678572
id_115,16.516790230831162
id_116,6.094668918308792
id_117,46.40366176188133
id_118,26.996914973113427
id_119,0.5186296869109844
id_120,-0.9908505134804328
id_121,9.344418856019155
id_122,12.776762950151982
id_123,13.00782889667761
id_124,7.776066552389784
id_125,24.908827235332957
id_126,20.70137618489832
id_127,10.129030701801259
id_128,20.750414220528253
id_129,14.097247524940608
id_130,-0.36402885935733553
id_131,33.11194220678043
id_132,14.201272534384488
id_133,20.4247808186231
id_134,26.19447250444201
id_135,23.87348418961312
id_136,9.966753376056408
id_137,21.00444799984925
id_138,78.57279062915282
id_139,60.03235321761243
id_140,27.13389990747333
id_141,18.211999070268845
id_142,24.6447129302501
id_143,7.219415883730313
id_144,11.735468814874618
id_145,10.069360314353695
id_146,19.62503857930963
id_147,8.198466311191387
id_148,12.8622257367654
id_149,15.465055040174413
id_150,46.329512536820815
id_151,21.889200234300198
id_152,22.04312015356924
id_153,14.928799909310156
id_154,13.962872377349086
id_155,25.159576956240876
id_156,25.58093843930963
id_157,36.157218716271736
id_158,4.5869533600811225
id_159,23.348823521313744
id_160,42.274747893377835
id_161,19.628013958698755
id_162,64.28685483813308
id_163,17.125068964155652
id_164,33.740716073316285
id_165,23.268542778648467
id_166,24.441169723264803
id_167,0.14893924644724815
id_168,66.65302870584246
id_169,14.959395484455602
id_170,15.911392311403812
id_171,68.5350488089916
id_172,20.363814011330696
id_173,1.704133926921687
id_174,24.460540041579364
id_175,-0.5008017494475798
id_176,7.345329327037413
id_177,18.470377346829956
id_178,19.764236985021448
id_179,25.050489342487325
id_180,43.33900852343774
id_181,31.474928907709078
id_182,27.591894144121248
id_183,12.567961329254146
id_184,6.385602947978508
id_185,41.90579855394741
id_186,35.9261206081758
id_187,34.98457426658159
id_188,17.45657567443416
id_189,23.322205545245264
id_190,14.695874147396149
id_191,16.254992687031297
id_192,31.268610371929103
id_193,62.092183726845526
id_194,29.050381132425002
id_195,10.44853289817184
id_196,63.60856055575957
id_197,15.712118046070069
id_198,20.3223520639021
id_199,21.007582041670616
id_200,124.13452800887072
id_201,23.49580945324601
id_202,58.68774874317675
id_203,6.509798108856261
id_204,60.34864312452835
id_205,37.266504372073314
id_206,15.1909527533673
id_207,14.256272539860502
id_208,63.26226828632397
id_209,14.512677021057499
id_210,36.101708730589195
id_211,69.05427763856002
id_212,19.06482638776621
id_213,113.31379965238317
id_214,41.42999472708613
id_215,78.60465896316924
id_216,92.51415471502246
id_217,72.35041747195984
id_218,30.7836878875908
id_219,18.646682784388656
id_220,29.634447830610288
id_221,57.80663616260996
id_222,27.97183232708923
id_223,38.30336742977438
id_224,43.82908732380614
id_225,10.487205727475413
id_226,3.3688529014967057
id_227,80.49680179171983
id_228,31.266917211590947
id_229,0.9305264856330333
id_230,41.15268450208054
id_231,16.41995725576595
id_232,21.995100383860162
id_233,8.19195035371205
id_234,14.306297702026813
id_235,25.44206830812015
id_236,13.751781107874328
id_237,2.5685008035395325
id_238,22.01137341490582
id_239,11.157017133272683
