id,value
id_0,24.864069218107637
id_1,65.68717584586244
id_2,20.169622896210004
id_3,28.267774397605148
id_4,9.826606743775569
id_5,33.57216501109598
id_6,42.11222354369238
id_7,16.65390619322494
id_8,48.97698852634502
id_9,33.6842537845959
id_10,36.67704804726236
id_11,60.34868317082573
id_12,35.058827839055276
id_13,40.3985786338301
id_14,28.872508731999776
id_15,11.198385215285212
id_16,52.44833626691456
id_17,21.896900989401768
id_18,17.14478732738407
id_19,18.788601574264835
id_20,16.627224702046416
id_21,28.942019874989178
id_22,39.53779616350853
id_23,8.260653125966112
id_24,57.67459356626785
id_25,46.5024298090445
id_26,26.913293964496436
id_27,7.8788445002215655
id_28,30.716030499638556
id_29,35.92099339224792
id_30,17.789297565457634
id_31,11.258077724745569
id_32,16.75591935407953
id_33,6.701276927215375
id_34,15.06800573642764
id_35,45.229200020003105
id_36,22.334508719124464
id_37,27.577498659005084
id_38,4.289298493167583
id_39,60.03553253846165
id_40,47.07046119733663
id_41,20.66326792520963
id_42,54.194821633349655
id_43,18.328536675843186
id_44,45.97486235693638
id_45,49.2406648694223
id_46,57.949230909686186
id_47,41.91326227592651
id_48,56.08775881624616
id_49,39.68815349407183
id_50,29.856692050360454
id_51,23.05516412443615
id_52,40.33164119242491
id_53,24.32503311186308
id_54,39.29630690205799
id_55,39.23893439957605
id_56,25.63941726028843
id_57,21.920455064109014
id_58,37.96308723728521
id_59,31.866586170380742
id_60,10.842504868844134
id_61,23.521735478450125
id_62,30.663882465332264
id_63,53.89150166963083
id_64,49.771584059918055
id_65,26.212828046455055
id_66,37.400566789521115
id_67,53.29048755624202
id_68,31.382208201059345
id_69,36.91427788636477
id_70,64.5077839885186
id_71,55.01856114114489
id_72,43.05103336743098
id_73,14.83229633622423
id_74,13.382303179662246
id_75,34.89184574242034
id_76,64.87402501143602
id_77,1.3651680679578606
id_78,41.111135331313
id_79,41.870300411375084
id_80,7.378589087052889
id_81,20.41527954225474
id_82,6.902254189213481
id_83,31.090655898485732
id_84,7.902789985918118
id_85,6.72918242391012
id_86,16.52873341449028
id_87,11.890314810275088
id_88,18.80221458211877
id_89,23.23916884265195
id_90,36.22606461761383
id_91,11.98785899023408
id_92,11.958274783966479
id_93,9.397194992413754
id_94,37.52072109304543
id_95,16.102544540190923
id_96,18.20604325520343
id_97,10.483756370751996
id_98,10.851876216932483
id_99,3.7765561975910256
id_100,10.333738173968626
id_101,18.96440600934521
id_102,12.936340927775946
id_103,9.196685113677574
id_104,11.611893737924657
id_105,37.352353497615326
id_106,25.33189606194506
id_107,8.111571159562793
id_108,16.156415914138808
id_109,15.840602242653382
id_110,12.390690260803098
id_111,15.796866646820705
id_112,15.674200452815688
id_113,25.50350854913536
id_114,20.867853257335497
id_115,16.614557511119067
id_116,7.553245631389069
id_117,46.12822641473303
id_118,25.075132453288568
id_119,0.6890008475619042
id_120,-0.061673746626498493
id_121,10.073473849546568
id_122,12.349544310724601
id_123,13.108176229690732
id_124,8.532062685088526
id_125,25.130044184100736
id_126,21.854874475852707
id_127,9.714219257252243
id_128,20.600203158124987
id_129,14.200396964198045
id_130,0.2818444171189205
id_131,33.99324016073639
id_132,14.192461467797001
id_133,19.236140043176775
id_134,26.72656331045544
id_135,23.380072859072914
id_136,9.688936957218127
id_137,21.03596215488321
id_138,78.52290974709821
id_139,61.32041212802741
id_140,26.85557638155488
id_141,19.87577285336857
id_142,25.562863161639665
id_143,7.44202182674532
id_144,13.86622393444534
id_145,10.800673559559353
id_146,19.151093479934953
id_147,8.74710365745162
id_148,12.669050118153775
id_149,17.570988502598784
id_150,47.41752353916416
id_151,21.25356015138937
id_152,24.109048050968134
id_153,15.554850295191992
id_154,13.333869590372295
id_155,24.128645401267217
id_156,24.83998164527388
id_157,36.24309290795586
id_158,3.47637647862748
id_159,21.046843013975362
id_160,42.20574753871373
id_161,18.8768322821723
id_162,62.07792437914706
id_163,18.21936556948271
id_164,33.95242887374036
id_165,22.704342903238835
id_166,22.157871109170397
id_167,1.079555336033901
id_168,68.39632241091329
id_169,18.29164569901691
id_170,16.45474520982494
id_171,67.62914044563473
id_172,21.719523980285203
id_173,1.7383391998284032
id_174,23.758628236543288
id_175,-0.345059818979996
id_176,8.159182578127613
id_177,16.387501350147954
id_178,21.28646992445889
id_179,25.996681600061688
id_180,42.81217668038557
id_181,32.12653469270998
id_182,27.908929309146192
id_183,12.772386426266642
id_184,7.752134158364147
id_185,42.50625184520981
id_186,36.88847674674719
id_187,35.97987825832668
id_188,16.17004056026415
id_189,24.978180070939622
id_190,14.641680149581516
id_191,14.253611632076888
id_192,31.337950733918856
id_193,68.46262610214735
id_194,32.43460014641591
id_195,11.60339980071769
id_196,63.58624626439393
id_197,16.574791679188646
id_198,20.83289517613162
id_199,21.38038597540537
id_200,125.71802926254752
id_201,22.494916247612153
id_202,60.594841837134275
id_203,4.32438290921183
id_204,56.4461372192975
id_205,36.85816766633035
id_206,15.511096957623245
id_207,14.621601174813994
id_208,64.87116112300869
id_209,11.746101672446713
id_210,37.450745744907415
id_211,68.31937860179977
id_212,19.337240496695653
id_213,110.4407385622253
id_214,42.61315491934889
id_215,75.1070376889521
id_216,92.7345593738224
id_217,69.76837603526958
id_218,29.980192292072417
id_219,19.69919881098327
id_220,29.277844710049408
id_221,57.10880522111224
id_222,26.525599238666228
id_223,40.179897587079296
id_224,42.882007445239005
id_225,9.129461389921355
id_226,7.298498013073109
id_227,81.52187782453558
id_228,29.996382770755353
id_229,2.6635863745949573
id_230,38.404795900972566
id_231,16.297368396026496
id_232,21.78049605347693
id_233,8.568930223792314
id_234,12.723682150877453
id_235,26.25714396091653
id_236,14.569046384164862
id_237,2.6203841185386296
id_238,23.224647242360284
id_239,12.939961497069179
