id,value
id_0,26.55725663592714
id_1,61.563149669269166
id_2,20.477336880255447
id_3,28.529689115010125
id_4,10.322321317134762
id_5,36.179629682778696
id_6,39.475497292802906
id_7,16.55931209874133
id_8,47.81391352062946
id_9,33.28668132585518
id_10,38.86723875566945
id_11,58.28672787986604
id_12,36.56732880056818
id_13,41.41135644823901
id_14,26.61341031783833
id_15,12.70014309145214
id_16,52.68511047311955
id_17,22.494759626379313
id_18,19.419611654710657
id_19,19.748366083779317
id_20,14.961377654052667
id_21,28.353751993279786
id_22,36.77152888437915
id_23,9.388110995755405
id_24,57.8889108649912
id_25,44.25564706967853
id_26,28.37997230216469
id_27,9.395879938674325
id_28,29.092144618416
id_29,35.630346886090535
id_30,18.5084558296611
id_31,11.82347853970686
id_32,16.73736176832835
id_33,6.480374644271174
id_34,18.206371981606804
id_35,39.19489275330395
id_36,19.690636075117855
id_37,28.451616858401223
id_38,6.675124276396774
id_39,59.757652162267824
id_40,47.26412694647504
id_41,16.745128799115236
id_42,49.48792862462097
id_43,18.20968747952518
id_44,43.7914327770082
id_45,51.15540128697052
id_46,61.12177838114434
id_47,39.96779341688641
id_48,51.082346835417496
id_49,41.57704754816394
id_50,30.244946483773678
id_51,24.750880266837413
id_52,40.60829392538572
id_53,25.23895308350609
id_54,38.31602421286517
id_55,39.86425249208176
id_56,24.70417105605902
id_57,21.917100302678065
id_58,37.63702943382948
id_59,31.179634402880012
id_60,15.615460261753135
id_61,23.372235610101388
id_62,31.480122400289222
id_63,54.69662224585106
id_64,48.78273768314067
id_65,26.486819092342166
id_66,40.85127971818044
id_67,54.38558739384633
id_68,27.89284115058601
id_69,38.35109788819284
id_70,64.52505254032725
id_71,52.93121901678665
id_72,43.466631452779595
id_73,11.5090547373472
id_74,12.118816036867399
id_75,35.629664076725064
id_76,60.27933635294368
id_77,3.4185862704644103
id_78,44.24784366274952
id_79,40.096508635571595
id_80,8.207696522623355
id_81,22.33764089619885
id_82,7.829154691060781
id_83,33.761319862839066
id_84,10.800626549000945
