id,value
id_0,26.55669569424585
id_1,61.56215978497046
id_2,20.47693337099063
id_3,28.52798802410667
id_4,10.322847278081133
id_5,36.18251927642784
id_6,39.474698102758815
id_7,16.559245678900268
id_8,47.81238921677013
id_9,33.288455961030785
id_10,38.86935368801437
id_11,58.287359562596066
id_12,36.564612788854134
id_13,41.41333959543443
id_14,26.60851121585729
id_15,12.699909778545678
id_16,52.68482341505903
id_17,22.49391584965205
id_18,19.421312407199956
id_19,19.748823318429384
id_20,14.963268542532198
id_21,28.35588102599047
id_22,36.77091755951539
id_23,9.386225835965313
id_24,57.89027862826926
id_25,44.257546012715125
id_26,28.38273890871055
id_27,9.396217169880622
id_28,29.092914637254225
id_29,35.6332079142937
id_30,18.509315564016585
id_31,11.82424338633948
id_32,16.736985781447373
id_33,6.4783061599816705
id_34,18.20537081221272
id_35,39.19406910550625
id_36,19.689855556632377
id_37,28.451731292853925
id_38,6.6760907584425855
id_39,59.76098821657522
id_40,47.265823370809834
id_41,16.7436363560856
id_42,49.48782496952325
id_43,18.20965201271418
id_44,43.793603029587814
id_45,51.15495296928289
id_46,61.121205816149335
id_47,39.96742506006672
id_48,51.08408776790021
id_49,41.579637862241185
id_50,30.243440426120507
id_51,24.751295357256787
id_52,40.60825828424873
id_53,25.23800500947508
id_54,38.31636304149814
id_55,39.86423173031239
id_56,24.702940453933262
id_57,21.916809502961843
id_58,37.63734907708507
id_59,31.177153178507517
id_60,15.618276204213032
id_61,23.36941430352092
id_62,31.48092111071015
id_63,54.69737449478748
id_64,48.783091826263785
id_65,26.48627260338155
id_66,40.85117602615619
id_67,54.385636805301836
id_68,27.89242932857487
id_69,38.35088306527292
id_70,64.5261406722103
id_71,52.93058070757147
id_72,43.46696171021496
id_73,11.510321303555171
id_74,12.118236431565759
id_75,35.62773618989774
id_76,60.2783151101674
id_77,3.4186675735173244
id_78,44.24564227622159
id_79,40.0961810800857
id_80,8.20798479791376
id_81,22.33860035094758
id_82,7.8292176384290375
id_83,33.76204128500453
id_84,10.800110028521612
id_85,5.6714383527504575
id_86,16.321773711668435
id_87,12.007497332117401
id_88,13.468759509140254
id_89,28.0969480914343
id_90,30.52210815432587
id_91,11.46004794721385
id_92,13.933053764567902
id_93,7.680956504328936
id_94,36.50483097632872
id_95,16.302736016038843
id_96,15.602364951161322
id_97,8.93392457439759
id_98,10.91495470853121
id_99,4.263699426405387
id_100,13.030981540458212
id_101,18.498540625454957
id_102,11.36458512355781
id_103,5.5763019193747585
id_104,14.034484740086711
id_105,37.09128987349343
id_106,27.754443721735576
id_107,8.108032722395969
id_108,16.642424437647456
id_109,16.436008417249237
id_110,14.350345549104897
id_111,17.555830484323074
id_112,13.359692962041871
id_113,28.486720435153888
id_114,22.070158593635465
id_115,15.425329635535652
id_116,9.116342445314851
id_117,44.62347606973217
id_118,29.440801863336283
id_119,1.7394307267656908
id_120,2.2002416577427226
id_121,11.526958393801982
id_122,15.755450130524444
id_123,15.469241676848297
id_124,6.805416324374323
id_125,26.292565272546202
id_126,21.254392850933407
id_127,13.648439116205706
id_128,20.103377164830235
id_129,18.22094155179069
id_130,4.3403198955111675
id_131,36.20453594891714
id_132,14.234221598388245
id_133,26.483486437522735
id_134,23.659422258500022
id_135,20.780545781665857
id_136,10.22267418157543
id_137,19.83534442087342
id_138,77.40169776769139
id_139,63.6375085855971
id_140,27.20751615298697
id_141,17.21951828142292
id_142,25.026930571614017
id_143,8.349151316325452
id_144,10.80837240451152
id_145,10.630522239693077
id_146,21.385391338597124
id_147,7.650023988218335
id_148,13.985485063671373
id_149,17.022108409365202
id_150,50.99316178835351
id_151,21.70511525433198
id_152,24.530720709841308
id_153,15.660106565172068
id_154,14.703634930319003
id_155,27.73356871425365
id_156,21.856619300321366
id_157,34.164813731505
id_158,3.6862709653532435
id_159,19.97650987401905
id_160,43.68183192926034
id_161,18.772391747203823
id_162,56.03287974411352
id_163,19.442834265586633
id_164,36.632058680264024
id_165,24.45532919525027
id_166,21.80649662201621
id_167,1.3161728976462854
id_168,66.08587618642098
id_169,18.381847202598035
id_170,17.697022644297096
id_171,67.86386102268368
id_172,21.174289570412167
id_173,2.5706712490549974
id_174,23.50859504704511
id_175,2.5560403679274684
id_176,6.402551418247445
id_177,18.83744422828012
id_178,20.271974607407046
id_179,21.185475598039954
id_180,42.733688579273974
id_181,27.31707746336805
id_182,28.68128994717497
id_183,12.537965691283434
id_184,8.847231473423584
id_185,41.25623021029984
id_186,36.578775170768125
id_187,33.16298657344955
id_188,16.607284831292446
id_189,21.778075055972277
id_190,14.770782769161547
id_191,14.943392548119535
id_192,33.136465057070765
id_193,77.23663832761409
id_194,29.43132366817371
id_195,11.620812029352159
id_196,61.34365314558425
id_197,15.136157444292628
id_198,19.696945141714938
id_199,23.538335943930754
id_200,125.28858292958017
id_201,26.354848373964554
id_202,57.941215942535464
id_203,5.377668653683539
id_204,62.53456700789069
id_205,35.62492513875923
id_206,17.154263518051035
id_207,14.03117431779148
id_208,64.20100824789715
id_209,13.856502053978426
id_210,28.2020190446894
id_211,72.29466071145158
id_212,20.625796270678823
id_213,115.85851767217802
id_214,39.982656654800465
id_215,83.67303295314025
id_216,92.66224010476894
id_217,70.66365482750874
id_218,28.89154953711448
id_219,18.890649076918805
id_220,31.819904216282566
id_221,55.33668185252112
id_222,28.788505674301987
id_223,39.967671004050864
id_224,43.600295206179176
id_225,8.027958295451075
id_226,4.009136317701863
id_227,69.39615371449851
id_228,28.31357848637282
id_229,1.8794788473008492
id_230,40.44188804603928
id_231,15.376040659465266
id_232,21.815998779696418
id_233,8.34521645259899
id_234,11.91322638271824
id_235,22.075255729907852
id_236,12.73403279640985
id_237,0.42221223476050396
id_238,21.408544497586984
id_239,1.0119681327927834
